;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
11336;2;1;0;0;1;4;1;0;2;2;0;1;2;1;2;0;1;0;0;2;1;1;0;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21;0;1;5;10;4.142857142857143
11337;0;1;0;0;3;3;0;0;1;1;0;0;2;0;3;0;2;1;0;1;2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17;0;1;2;12;9.0
11338;8;4;3;0;6;28;6;3;6;12;1;2;5;1;15;0;2;2;0;11;14;13;3;0;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;55;99;0;12;10;13;6.695652173913044
11339;1;0;1;0;3;6;0;0;2;0;1;0;0;0;1;0;1;0;0;4;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;1;1;1;8;5.4
11340;9;2;3;0;4;23;1;2;6;12;0;1;2;5;7;0;1;0;0;9;7;11;2;1;2;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48;69;1;6;6;20;6.666666666666667
11341;3;1;1;0;4;5;0;0;1;2;0;0;1;2;3;0;0;0;0;3;2;1;2;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;23;0;2;3;11;5.666666666666667
11342;7;2;1;0;5;15;1;3;1;7;1;1;2;1;11;0;1;0;0;9;5;5;3;2;3;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;59;0;5;4;12;5.588235294117647
11343;8;4;4;0;4;19;3;4;3;18;1;1;5;2;13;0;6;3;1;12;9;9;4;1;2;0;2;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57;88;1;3;8;14;6.818181818181818
11344;4;1;3;0;5;17;2;3;5;5;0;0;4;1;9;0;3;1;0;7;6;8;2;0;2;0;0;0;1;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;64;0;5;3;13;5.588235294117647
11345;5;3;3;0;7;23;3;2;9;11;0;2;5;4;8;0;1;1;0;15;6;3;4;1;2;0;0;3;0;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;47;83;0;4;7;12;6.3
